CIN,CompanyName,CompanyROCcode,CompanyCategory,CompanySubCategory,CompanyClass,AuthorizedCapital,PaidupCapital,CompanyRegistrationdate_date,Registered_Office_Address,Listingstatus,CompanyStatus,CompanyStateCode,CompanyIndian/Foreign Company,nic_code,CompanyIndustrialClassification
U93090TG2022PTC163944,CLEANSHIELD FACILITY SERVICES PRIVATE LIMITED,ROC Hyderabad,Company limited by shares,Non-government company,Private,1000000,100000,22-06-2022,"HNo 2/56/14/782,FNo 103, Raaga Residency   RNo 44, Ayyappa Society, Khanamet,Madhapur,Hyderabad,Telangana,500081-India",Unlisted,Active,telangana,Indian,93090,"Community, personal and Social Services"
U42101TS2023PTC175441,RANITHA INFRA PROJECTS PRIVATE LIMITED,ROC Hyderabad,Company limited by shares,Non-government company,Private,100000,100000,26-07-2023,"Flat no 206c 2 nd floor,Park royal by Kranthi,Tirumalagiri,Hyderabad,Telangana,500094-India",Unlisted,Active,telangana,Indian,42101,Construction
U42102TS2023PTC176372,MY GLOBAL GREEN CONSTRUCTIONS PRIVATE LIMITED,ROC Hyderabad,Company limited by shares,Non-government company,Private,1500000,800000,23-08-2023,"PLOT NO 41, 10-1-96/4,DURGA NAGAR COLONY,Saroornagar,K.V.Rangareddy,Telangana,500079-India",Unlisted,Active,telangana,Indian,42102,Construction
U42900TS2024PTC186400,RAWALS GLOBAL VENTURES PRIVATE LIMITED,ROC Hyderabad,Company limited by shares,Non-government company,Private,1000000,1000000,10-06-2024,"8-2-293/82/DKN/10,PNO. 10,HUDA ENCLAVE, RD NO 70,Shaikpet,Hyderabad,Telangana,500033-India",Unlisted,Active,telangana,Indian,42900,Construction
U42900TS2024PTC186447,BHAGA METAL STRUCTURES PRIVATE LIMITED,ROC Hyderabad,Company limited by shares,Non-government company,Private,1500000,100000,11-06-2024,"8-3-224/11/1/001/H/29,G.F,H Block, Madhura Nagar,Ameerpet,Hyderabad,Telangana,500038-India",Unlisted,Active,telangana,Indian,42900,Construction
U42909TS2024PTC188244,ASPIRE ENTERPRISES SERVICES PRIVATE LIMITED,ROC Hyderabad,Company limited by shares,Non-government company,Private,100000,100000,07-08-2024,"12-2-381/2, Phase-2,Mallikarjuna Nagar,Hayathnagar,Hyderabad,Telangana,500068-India",Unlisted,Active,telangana,Indian,42909,Construction
U43121TS2024PTC187221,MVR MINING AND INFRA PRIVATE LIMITED,ROC Hyderabad,Company limited by shares,Non-government company,Private,100000,100000,03-07-2024,"29-1451/4,KAKATIYA NAGAR,Tirumalagiri,Hyderabad,Telangana,500056-India",Unlisted,Active,telangana,Indian,43121,Construction
U43123TS2024PTC188505,SJO EARTHWORKS PRIVATE LIMITED,ROC Hyderabad,Company limited by shares,Non-government company,Private,100000,100000,13-08-2024,"PT No .14,Dubeycolony, Taranagar,Serilingampally,K.V.Rangareddy,Telangana,500019-India",Unlisted,Active,telangana,Indian,43123,Construction
U43212TS2023PTC175353,VENKATESWARA FIBER RESOURCE PRIVATE LIMITED,ROC Hyderabad,Company limited by shares,Non-government company,Private,100000,100000,25-07-2023,"H NO.5-237, Shapur Nagar,Raj Vamshi Residency,Hyd,Hyderabad,Telangana,500055-India",Unlisted,Active,telangana,Indian,43212,Construction
U43212TS2024PTC186783,SVS INFRA AND TECHNOLOGY PRIVATE LIMITED,ROC Hyderabad,Company limited by shares,Non-government company,Private,500000,500000,22-06-2024,"Plot No.-18  W/P Blalaji Nagar,Jillel Guda, Champapet,Saroornagar,K.V.Rangareddy,Telangana,500079-India",Unlisted,Active,telangana,Indian,43212,Construction
U43299TS2023PTC174287,KANARY BUILDERS AND DEVELOPERS PRIVATE LIMITED,ROC Hyderabad,Company limited by shares,Non-government company,Private,1000000,100000,22-06-2023,"Sy No.293&294,7th Floor,Gudi Malkapur Village,Asifnagar,Hyderabad,Telangana,500028-India",Unlisted,Active,telangana,Indian,43299,Construction
U43299TS2023PTC175504,DAMCS PRIVATE LIMITED,ROC Hyderabad,Company limited by shares,Non-government company,Private,100000,100000,28-07-2023,"PLOTNO-75,SYNO 6,SRI RAM,NAGAR, RAJENDRA NAGAR,Golconda,Hyderabad,Telangana,500008-India",Unlisted,Active,telangana,Indian,43299,Construction
U43299TS2024PTC186943,VL REDDY PRIVATE LIMITED,ROC Hyderabad,Company limited by shares,Non-government company,Private,100000,100000,26-06-2024,"42-799/3/1, Eswar Nagar,Moulali, Malkajgiri,Secunderabad,Hyderabad,Telangana,500040-India",Unlisted,Active,telangana,Indian,43299,Construction
U43299TS2024PTC187473,TRIADIC DESIGNOLOGY STUDIOS PRIVATE LIMITED,ROC Hyderabad,Company limited by shares,Non-government company,Private,1000000,50000,11-07-2024,"#504,RELIANCE ELEGANCE, SOCIETY,F45 GYM,MASJID,,Jntu Kukat Pally, Hyderabad, Tirumalagiri,,Tirumalagiri,Hyderabad,Telangana,500085-India",Unlisted,Active,telangana,Indian,43299,Construction
U40106TG2021PTC153205,FPEL GREEN SOLAR PRIVATE LIMITED,ROC Hyderabad,Company limited by shares,Non-government company,Private,100000,100000,16-07-2021,"Plot No N46, House No 4-9-10   HMT Nagar,Hyderabad,Hyderabad,Telangana,500076-India",Unlisted,Active,telangana,Indian,40106,"Electricity, Gas and Water companies"
U40108TG2021PTC153177,DECCAN LPG PRIVATE LIMITED,ROC Hyderabad,Company limited by shares,Non-government company,Private,1000000,100000,15-07-2021,"7-162/46, ZAHEER NAGAR   HABSIGUDA,HYDERABAD,Hyderabad,Telangana,500007-India",Unlisted,Active,telangana,Indian,40108,"Electricity, Gas and Water companies"
U68100TS2023PTC176099,GR9 ASSETS PRIVATE LIMITED,ROC Hyderabad,Company limited by shares,Non-government company,Private,100000,100000,18-08-2023,"PLOT NO 144,SURYA NAGAR COLONY,Hyderabad,Hyderabad,Telangana,500039-India",Unlisted,Active,telangana,Indian,68100,Real Estate and Renting
U68100TS2024PTC187784,SAJO INFRA PRIVATE LIMITED,ROC Hyderabad,Company limited by shares,Non-government company,Private,1000000,100000,23-07-2024,"H No 1-72/A, Near Hanuman,Temple, Old Hafeezpet,Tirumalagiri,Hyderabad,Telangana,500049-India",Unlisted,Active,telangana,Indian,68100,Real Estate and Renting
U68200TS2023PTC175436,AMBIENT HABITATS PRIVATE LIMITED,ROC Hyderabad,Company limited by shares,Non-government company,Private,100000,100000,26-07-2023,"1-112/33, Grama Kantam,,2 flr,near Jani e Masjid,Serilingampally,K.V.Rangareddy,Telangana,500084-India",Unlisted,Active,telangana,Indian,68200,Real Estate and Renting
U51909TG2020PTC141286,ASTELLAR PHARMA PRIVATE LIMITED,ROC Hyderabad,Company limited by shares,Non-government company,Private,100000,100000,01-07-2020,"Plot No.75 , Raghavendra Colony   Phase -2, Hayathnagar, Near To Bus Depot,Hyderabad,Hyderabad,Telangana,501505-India",Unlisted,Active,telangana,Indian,51909,Trading
U51909TG2022PTC165449,OORVI ELECTRONICS INDIA PRIVATE LIMITED,ROC Hyderabad,Company limited by shares,Non-government company,Private,100000,10000,04-08-2022,"4-2-362, Rukmini residency,   kUC Bypass Road,Reddy colony,kothur,Hanamkonda,Warangal,Telangana,506001-India",Unlisted,Active,telangana,Indian,51909,Trading
U51909TG2022PTC166228,BHARAULY NETWORK CONTROL PRIVATE LIMITED,ROC Hyderabad,Company limited by shares,Non-government company,Private,100000,100000,31-08-2022,"FLAT NO 7254, SY NO 74/P,75/P,   JANAPRIYA METROPOLIES, ERRAGADDA,HYDERABAD,Hyderabad,Telangana,500018-India",Unlisted,Active,telangana,Indian,51909,Trading
U70200TS2024PTC187041,MEDIVACARE PHARMAWIZE PRIVATE LIMITED,ROC Hyderabad,Company limited by shares,Non-government company,Private,100000,100000,28-06-2024,"Flat No. 301, Block No. A,Emerald Heights,Ghatkesar,Secunderabad,Hyderabad,Telangana,500088-India",Unlisted,Active,telangana,Indian,70200,"Community, personal and Social Services"
U70200TS2024PTC188199,EQUII DERIVATE PRIVATE LIMITED,ROC Hyderabad,Company limited by shares,Non-government company,Private,100000,60000,05-08-2024,"Flat 2A, Myscape Loft,,Myscape Road, Puppalaguda,Seri Lingampally,K.V.Rangareddy,Telangana,500032-India",Unlisted,Active,telangana,Indian,70200,"Community, personal and Social Services"
U70200TS2024PTC188314,SVAJEYA SERVICES PRIVATE LIMITED,ROC Hyderabad,Company limited by shares,Non-government company,Private,100000,100000,08-08-2024,"H.No.8-46,,Chilkanagar,Boduppal,Ghatkesar,Hyderabad,Telangana,500092-India",Unlisted,Active,telangana,Indian,70200,"Community, personal and Social Services"
U71100TS2023PTC176628,AMEYASI GEO PRIVATE LIMITED,ROC Hyderabad,Company limited by shares,Non-government company,Private,100000,10000,30-08-2023,"203, 2ND FLOOR, HUDA,TECHNO ENCLAVE SBR CV T,Shaikpet,Hyderabad,Telangana,500081-India",Unlisted,Active,telangana,Indian,71100,"Community, personal and Social Services"
U92490TG2020PTC142382,SEVEN FIVE ENTERTAINMENT PRIVATE LIMITED,ROC Hyderabad,Company limited by shares,Non-government company,Private,1000000,100000,01-08-2020,"Plot No 81, Syndicate Bank Colony   West Marredpalli, Secunderabad,Hyderabad,Hyderabad,Telangana,500026-India",Unlisted,Active,telangana,Indian,92490,"Community, personal and Social Services"
U93090TG2021PTC153570,VYSYAVAARADHI MATRIMONY PRIVATE LIMITED,ROC Hyderabad,Company limited by shares,Non-government company,Private,100000,100000,28-07-2021,"PLOT NO.402  P NO B 166 AYYAPA HILLS,SIMHAPURI COLONY, BACHUPALLY,Qutubullapur,K.V.Rangareddy,Telangana,500090-India",Unlisted,Active,telangana,Indian,93090,"Community, personal and Social Services"
U60231TG2022PTC163405,GAMYA LOGISTICS PRIVATE LIMITED,ROC Hyderabad,Company limited by shares,Non-government company,Private,5000000,1000000,02-06-2022,"3-4-103/E, FLAT NO 208, SANDHYA BLOCK   MEDHA REJOICE, ATTAPUR,HYDERABAD,Hyderabad,Telangana,500048-India",Unlisted,Active,telangana,Indian,60231,"Transport, storage and Communications"
U60232TG2022PTC165918,CAPZON INDIA PRIVATE LIMITED,ROC Hyderabad,Company limited by shares,Non-government company,Private,1000000,600000,24-08-2022,"24-37/C3, KRISHNA SAI APARTS   SHIVAPURI, MALKAJGIRI,SECUNDRABAD,Hyderabad,Telangana,500047-India",Unlisted,Active,telangana,Indian,60232,"Transport, storage and Communications"
U61900TS2023OPC175813,IGNITESPHERE DIGITAL (OPC) PRIVATE LIMITED,ROC Hyderabad,Company limited by shares,Non-government company,One Person Company,200000,20000,08-08-2023,"F 708 F 7TH FLR, BABUKHAN,ESTATES BASHEERBAGH,Nampally,Hyderabad,Telangana,500001-India",Unlisted,Active,telangana,Indian,61900,Business Services
U62011TS2023FTC174467,COMMURE INDIA PRIVATE LIMITED,ROC Hyderabad,Company limited by shares,subsidiary of company incorporated outside India,Private,1000000,100000,29-06-2023,"HD-161,SY:11 WeWork,Krishe Emerald Kondapur,Shaikpet,Hyderabad,Telangana,500081-India",Unlisted,Active,telangana,Indian,62011,Business Services
U62011TS2023PTC175689,ZENMATE SOLUTIONS PRIVATE LIMITED,ROC Hyderabad,Company limited by shares,Non-government company,Private,100000,5000,02-08-2023,"Villa-19, Supraja Harmony,Beside Zphs School,Ramachandrapuram,Medak,Telangana,502032-India",Unlisted,Active,telangana,Indian,62011,Business Services
U62011TS2023PTC176335,MONAI TECHNOLOGIES PRIVATE LIMITED,ROC Hyderabad,Company limited by shares,Non-government company,Private,200000,100000,22-08-2023,"Plot No:57 Railway Colony,Secunderabad TS,Tirumalagiri,Hyderabad,Telangana,500009-India",Unlisted,Active,telangana,Indian,62011,Business Services
U62011TS2023PTC176435,TECHSME SOLUTIONS INDIA PRIVATE LIMITED,ROC Hyderabad,Company limited by shares,Non-government company,Private,1500000,100000,24-08-2023,"Unit No 203, 2nd Floor Suite # 577, SBR CV Towers,,Sector-I, Sy No 64, HUDA Techno Enclave,,Shaikpet,Hyderabad,Telangana,500081-India",Unlisted,Active,telangana,Indian,62011,Business Services
U62011TS2024PTC187330,NEW APES TECHNOLOGIES PRIVATE LIMITED,ROC Hyderabad,Company limited by shares,Non-government company,Private,100000,100000,08-07-2024,"H NO.18-290/3, SYNO 226/P,SRINIVASA COLONY,Shadnagar,Mahabub Nagar,Telangana,509216-India",Unlisted,Active,telangana,Indian,62011,Business Services
U62012TS2023PTC173711,TINYSEEDCREATIONS PRIVATE LIMITED,ROC Hyderabad,Company limited by shares,Non-government company,Private,1000000,100000,02-06-2023,"1-5/25,Nethaji Colony, Manikonda,Rangareddy,Rangareddy,Telangana,500089-India",Unlisted,Active,telangana,Indian,62012,Business Services
U62012TS2024PTC188115,DASHTRA TECH PRIVATE LIMITED,ROC Hyderabad,Company limited by shares,Non-government company,Private,100000,10000,02-08-2024,"15-9- 121,GOWLIGUDA,CHAMAN, JAM BAGH,Nampally,Hyderabad,Telangana,500012-India",Unlisted,Active,telangana,Indian,62012,Business Services
U93000TG2021PTC153798,RS INFOMINDS PRIVATE LIMITED,ROC Hyderabad,Company limited by shares,Non-government company,Private,100000,100000,04-08-2021,"1-6-213/1/A, WEST QUARTERS, M.C.H COLONY   NEAR HANUMAN TEMPLE, PARSIGUTTA, MUSHEER,HYDERABAD,Rangareddi,Telangana,500020-India",Unlisted,Active,telangana,Indian,93000,"Community, personal and Social Services"
U93090TG2020PTC141023,TECH TOUCH INDIA PRIVATE LIMITED,ROC Hyderabad,Company limited by shares,Non-government company,Private,100000,100000,22-06-2020,"5-10-005, First Floor, Brigadier Theograj Colony,Near Mamata Hospital, Karkhana,,Tirumalagiri,Hyderabad,Telangana,500015-India",Unlisted,Active,telangana,Indian,93090,"Community, personal and Social Services"
U93090TG2022PTC166241,DULHN HOUSE PRIVATE LIMITED,ROC Hyderabad,Company limited by shares,Non-government company,Private,1000000,100000,31-08-2022,"22-8-586/1/C/1, Z KOTA,HYDERABAD,Hyderabad,Telangana,500002-India",Unlisted,Active,telangana,Indian,93090,"Community, personal and Social Services"
U74910TG2022PTC163377,AMRWINGS IT SOLUTIONS PRIVATE LIMITED,ROC Hyderabad,Company limited by shares,Non-government company,Private,100000,100000,01-06-2022,"6-1-345 P R N   Secunderabad,Hyderabad,Hyderabad,Telangana,500025-India",Unlisted,Active,telangana,Indian,74910,Business Services
U93000TG2020PTC142111,MASTER CVV FIBER COMMUNICATIONS AND NETWORK TECHNOLOGIES PRIVATE LIMITED,ROC Hyderabad,Company limited by shares,Non-government company,Private,1000000,100000,24-07-2020,"H.NO 12-1-975, OLD MALLEPALLY,FEEL KHANA, NAMPALLY,Nampally,Hyderabad,Telangana,500001-India",Unlisted,Active,telangana,Indian,93000,"Community, personal and Social Services"
U93000TG2021PTC153639,FLAGSHIP VIBES PRIVATE LIMITED,ROC Hyderabad,Company limited by shares,Non-government company,Private,100000,10000,30-07-2021,"17-1-391/T/62, Sarawathi Nagar Colony,   Near Sishu Mandir, Saidabad,Hyderabad,Hyderabad,Telangana,500059-India",Unlisted,Active,telangana,Indian,93000,"Community, personal and Social Services"
U93000TG2022PTC164721,ASTRO CHAKRA PRIVATE LIMITED,ROC Hyderabad,Company limited by shares,Non-government company,Private,1000000,1000000,13-07-2022,"10-128 Prem Vijay Nagar Colony   Mirzalguda Rangareddy Hyderabad-500047,Hyderabad,Hyderabad,Telangana,500047-India",Unlisted,Active,telangana,Indian,93000,"Community, personal and Social Services"
U93090TG2022PTC165075,KHAJRANA G SOLUTIONS PRIVATE LIMITED,ROC Hyderabad,Company limited by shares,Non-government company,Private,1000000,100000,22-07-2022,"D. NO 30-266/8/1/3/2, GROUD FLOOR,   DEENDAYAL NAGAR,SECUNDERABAD,Hyderabad,Telangana,500056-India",Unlisted,Active,telangana,Indian,93090,"Community, personal and Social Services"
U47640TS2024PTC188294,BABYXPRESS PRIVATE LIMITED,ROC Hyderabad,Company limited by shares,Non-government company,Private,1000000,100000,07-08-2024,"BEBEE SHOPEE,PLOT NO.4&5,,ALLWYN 'X' ROADS,,Tirumalagiri,Hyderabad,Telangana,500049-India",Unlisted,Active,telangana,Indian,47640,Trading
U47721TS2023PTC174004,AKSHAY JOHN HEALTH CARE PRIVATE LIMITED,ROC Hyderabad,Company limited by shares,Non-government company,Private,1000000,100000,16-06-2023,"Plot No. 334, H.No. 14/25,Komaram Bheem Colony,Ramachandrapuram,Medak,Telangana,502032-India",Unlisted,Active,telangana,Indian,47721,Trading
U47721TS2023PTC176440,VAMIKA RETAIL PRIVATE LIMITED,ROC Hyderabad,Company limited by shares,Non-government company,Private,1000000,720000,24-08-2023,"F1202,T1,BBlock,NCC Urban,Gardenia, Gachibowli Vill,Shaikpet,Hyderabad,Telangana,500081-India",Unlisted,Active,telangana,Indian,47721,Trading
U47721TS2024PTC188500,MURAN PHARMA PRIVATE LIMITED,ROC Hyderabad,Company limited by shares,Non-government company,Private,1000000,100000,13-08-2024,"8-1-398/PM/327 & 32,,Paramount Colony,Golconda,Hyderabad,Telangana,500008-India",Unlisted,Active,telangana,Indian,47721,Trading
U47737TS2023PTC175618,NEWSUN CROP SCIENCE PRIVATE LIMITED,ROC Hyderabad,Company limited by shares,Non-government company,Private,100000,100000,31-07-2023,"707 & 708/PART, PHASE-2,R. NO 10, NJR & KLR NAGAR,Rangareddy,K.V.Rangareddy,Telangana,501401-India",Unlisted,Active,telangana,Indian,47737,Trading
U80100TS2024PTC188008,SRIVATSA SAFETY & SECURITY PRIVATE LIMITED,ROC Hyderabad,Company limited by shares,Non-government company,Private,100000,100000,29-07-2024,"Plot No-30, P & T Colony,Near Suncity, Bandlaguda,Rajendranagar,Hyderabad,Telangana,500030-India",Unlisted,Active,telangana,Indian,80100,"Community, personal and Social Services"
U80300TG2021PTC154048,ASC EDTECH PRIVATE LIMITED,ROC Hyderabad,Company limited by shares,Non-government company,Private,100000,100000,11-08-2021,"1- 10-75/1/1 to 6, F 202,203, Saptagiri Towers,,Sardar Patel Rd, Mayur Marg,Secunderabad,Hyderabad,Telangana,500016-India",Unlisted,Active,telangana,Indian,80300,"Community, personal and Social Services"
U80301TG2021PTC154083,THRIVE AND GROW SOLUTIONS PRIVATE LIMITED,ROC Hyderabad,Company limited by shares,Non-government company,Private,1000000,100000,13-08-2021,"H.NO. 8-2-293/82/NL/184  IST FLOOR   MLA & MP COLONY RD NO  10C JUBILEE HILLS,HYDERABAD,Hyderabad,Telangana,500033-India",Unlisted,Active,telangana,Indian,80301,"Community, personal and Social Services"
U80900TG2022PTC164085,ZAUFANY TRAINING AND CONSULTING PRIVATE LIMITED,ROC Hyderabad,Company limited by shares,Non-government company,Private,1000000,100000,25-06-2022,"Survey No. 6, MR Prime, 2/91/20,BP Raju Marg,   Laxmi Cyber City, White Fields, Kondapur,Hyderabad,Rangareddi,Telangana,500081-India",Unlisted,Active,telangana,Indian,80900,"Community, personal and Social Services"
U80901TG2022PTC163515,GET UP RISE UP PRIVATE LIMITED,ROC Hyderabad,Company limited by shares,Non-government company,Private,1000000,539060,09-06-2022,"7/2/577/A,Ashok Nagar,Buruguchetty Bazar   Secunderabad,Hyderabad,Hyderabad,Telangana,500003-India",Unlisted,Active,telangana,Indian,80901,"Community, personal and Social Services"
U80902TG2020PTC141009,BLENDER FILM AND VFX STUDIO INDIA PRIVATE LIMITED,ROC Hyderabad,Company limited by shares,Non-government company,Private,100000,100000,22-06-2020,"H.No.7-155,Shivshankar colony,   Shastri nagar, Near Fatehnagar MMTS,Hyderabad,Rangareddi,Telangana,500018-India",Unlisted,Strike Off,telangana,Indian,80902,"Community, personal and Social Services"
U80903TG2022PTC163830,JUST FOR SUCCESS ACADEMIC SOLUTIONS PRIVATE LIMITED,ROC Hyderabad,Company limited by shares,Non-government company,Private,100000,100000,20-06-2022,"PLOT NO 213,1224,GANESH LEELA RESIDENCY   VR COLONY,VASANTH NAGAR,KPHB,HYDERABAD,Rangareddi,Telangana,500085-India",Unlisted,Active,telangana,Indian,80903,"Community, personal and Social Services"
U25111TS2024PTC186845,NAMAHA ORGANISATIONS PRIVATE LIMITED,ROC Hyderabad,Company limited by shares,Non-government company,Private,3000000,3000000,24-06-2024,"#5-14/4,,Lakkadoddi, Patancheru,,Sangareddy,Medak,Telangana,502001-India",Unlisted,Active,telangana,Indian,25111,Manufacturing (Machinery and Equipments)
U26103TS2023PTC175317,TRACTION X MEDIA PRIVATE LIMITED,ROC Hyderabad,Company limited by shares,Non-government company,Private,100000,10000,24-07-2023,"PlotNo 3,4,5 part,M.G Ngr,Machabollaram, Secunderab,Tirumalagiri,Hyderabad,Telangana,500010-India",Unlisted,Active,telangana,Indian,26103,Manufacturing (Machinery and Equipments)
U26515TS2024PTC186419,TEFPLUS TECHNOLOGIES PRIVATE LIMITED,ROC Hyderabad,Company limited by shares,Non-government company,Private,1000000,100000,11-06-2024,"Villa No.16,SunriseValley,Off Pillar No.179,Rajendranagar,K.V.Rangareddy,Telangana,500048-India",Unlisted,Active,telangana,Indian,26515,Manufacturing (Machinery and Equipments)
U82920TS2024PTC187673,SHRIANVI PACKAGING PRIVATE LIMITED,ROC Hyderabad,Company limited by shares,Non-government company,Private,1000000,100000,19-07-2024,"16-36, 150/3, Sy No 172/E,S V Cooperative Industria,R.c.puram,Medak,Telangana,502325-India",Unlisted,Active,telangana,Indian,82920,"Community, personal and Social Services"
U85100TG2020PTC141107,ARYAM HEALTHCARE PRIVATE LIMITED,ROC Hyderabad,Company limited by shares,Non-government company,Private,3000000,2900000,26-06-2020,"Flat 119, Ace Atlantis,   Near Delhi Public School, Khajaguda,Hyderabad,Hyderabad,Telangana,500032-India",Unlisted,Active,telangana,Indian,85100,"Community, personal and Social Services"
U85100TG2020PTC142974,SENSOVILLE BIOTECH PRIVATE LIMITED,ROC Hyderabad,Company limited by shares,Non-government company,Private,1000000,50000,19-08-2020,"PLOT NO-45, LAXMI NAGARA COLONY,   KAPRA,HYDERABAD,Hyderabad,Telangana,500062-India",Unlisted,Active,telangana,Indian,85100,"Community, personal and Social Services"
U85100TG2021PTC152334,UMED HOSPITALS PRIVATE LIMITED,ROC Hyderabad,Company limited by shares,Non-government company,Private,5000000,5000000,17-06-2021,"Plot No.62, RK Plaza, Survey No. 44/1   Mathrusri Nagar Colony, Chandanagar,Miyapur,Hyderabad,Telangana,500049-India",Unlisted,Active,telangana,Indian,85100,"Community, personal and Social Services"
U85100TG2021PTC153751,T.A.S.A.T HEALTHCARE VENTURES PRIVATE LIMITED,ROC Hyderabad,Company limited by shares,Non-government company,Private,1500000,100000,03-08-2021,"H.no.6-3-596/52/1,Flat No.202,Annapurna   Avenue,VR Colony,Banjara Hills,Road No.1,Hyderabad,Hyderabad,Telangana,500004-India",Unlisted,Strike Off,telangana,Indian,85100,"Community, personal and Social Services"
U85110TG2021PTC153078,TEEKSHA HEALTHCARE PRIVATE LIMITED,ROC Hyderabad,Company limited by shares,Non-government company,Private,100000,100000,13-07-2021,"Plot no 243, Road no 9   Vasantha Nagar Colony, Kukatpally,Hyderabad,Hyderabad,Telangana,500085-India",Unlisted,Active,telangana,Indian,85110,"Community, personal and Social Services"
U45209TG2021PTC154432,TRINITY OLIVE INFRA PROJECTS PRIVATE LIMITED,ROC Hyderabad,Company limited by shares,Non-government company,Private,100000,100000,28-08-2021,"Plot No.121, Shiloh Villa, Mithila Nagar   Phase-1, Pragathi Nagar, Kukatpally,HYDERABAD,Rangareddi,Telangana,500090-India",Unlisted,Active,telangana,Indian,45209,Construction
U45309TG2020PTC141195,CHATURATMA CONSTRUCTIONS PRIVATE LIMITED,ROC Hyderabad,Company limited by shares,Non-government company,Private,1500000,100000,28-06-2020,"VILLA NO. 4, SAKET MITHILA,   VAMPUGUDA, KAPRA,,HYDERABAD,Hyderabad,Telangana,500062-India",Unlisted,Active,telangana,Indian,45309,Construction
U45309TG2020PTC141903,HILL BRIDGE INFRASTRUCTURES PRIVATE LIMITED,ROC Hyderabad,Company limited by shares,Non-government company,Private,1000000,100000,18-07-2020,"2-3-917/1, Arunodaya Colony   Road No. 1, Nagole,HYDERABAD,Rangareddi,Telangana,500068-India",Unlisted,Active,telangana,Indian,45309,Construction
U45309TG2022PTC163476,JANAPRIYA GRUHA PRIVATE LIMITED,ROC Hyderabad,Company limited by shares,Non-government company,Private,1500000,100000,07-06-2022,"Office no. 1 & 2, Fifth Floor, 8-2-120/86 & 86/1,   Keerthi & Pride Towers, Road no. 2, Banj,ara Hills,Hyderabad,Hyderabad,Telangana,500034-India",Unlisted,Active,telangana,Indian,45309,Construction
U45309TG2022PTC164856,UPENDRAM DEVELOPERS INDIA PRIVATE LIMITED,ROC Hyderabad,Company limited by shares,Non-government company,Private,1000000,100000,18-07-2022,"PLOT NO 32, SY NO 76 77   MADINAGUDA , MADEENAGUDA,HYDERABAD,Hyderabad,Telangana,500049-India",Unlisted,Active,telangana,Indian,45309,Construction
U45309TG2022PTC165875,AMTZ MEDPOLIS SQUARE PRIVATE LIMITED,ROC Hyderabad,Company limited by shares,Non-government company,Private,1000000,100000,23-08-2022,"5-4-187/3 and 4, Soham Mansion   M G Road,Secunderabad,Hyderabad,Telangana,500003-India",Unlisted,Active,telangana,Indian,45309,Construction
U19121TG2020PTC141276,ANCHRA INDUSTRIES PRIVATE LIMITED,ROC Hyderabad,Company limited by shares,Non-government company,Private,1000000,1000000,01-07-2020,"Flat 406, 7-2-1813/5/A, East wing, SVSS NIVAS   Street No. 1, CZECH Colony, Sanathnagar,Hyderabad,Hyderabad,Telangana,500018-India",Unlisted,Active,telangana,Indian,19121,Manufacturing (Leather and products thereof)
U22300TG2020PTC143072,DE SKEENA PUBLISHERS AND SOLUTIONS PRIVATE LIMITED,ROC Hyderabad,Company limited by shares,Non-government company,Private,1000000,100000,22-08-2020,"16-2-741/D/49, FLAT NO. 102   NANDI'S SMARAN PLAZA, ASMANGADH,,HYDERABAD,Hyderabad,Telangana,500036-India",Unlisted,Active,telangana,Indian,22300,"Manufacturing (Paper and Paper products, Publishing, printingand reproduction of recorded media)"
U22300TG2022PTC164840,BRANDLIFE PR PRIVATE LIMITED,ROC Hyderabad,Company limited by shares,Non-government company,Private,100000,100000,18-07-2022,"Plot No. 183, Greenfeilds, Kanajiguda,   Thirmulgherry, Secunderabad,Hyderabad,Hyderabad,Telangana,500014-India",Unlisted,Active,telangana,Indian,22300,"Manufacturing (Paper and Paper products, Publishing, printingand reproduction of recorded media)"
U70109TG2020PTC141436,ASSET DIRECT VENTURES PRIVATE LIMITED,ROC Hyderabad,Company limited by shares,Non-government company,Private,500000,500000,06-07-2020,"8-2-268/A/4/3/1,ROAD NO.3   BANJARA HILLS,HYDERABAD,Hyderabad,Telangana,500034-India",Unlisted,Active,telangana,Indian,70109,Real Estate and Renting
U70109TG2020PTC143301,USHA TARA INFRASTRUCTURE PRIVATE LIMITED,ROC Hyderabad,Company limited by shares,Non-government company,Private,1500000,1000000,29-08-2020,"5-8-306,   Sriram Nagar Colony,Kamareddy,Nizamabad,Telangana,503111-India",Unlisted,Strike Off,telangana,Indian,70109,Real Estate and Renting
U70109TG2021PTC152044,AVID INFRA PRIVATE LIMITED,ROC Hyderabad,Company limited by shares,Non-government company,Private,100000,10000,04-06-2021,"2nd FLOOR, PLOT NO.68, SURVEY NO.4,,GUTTALA, BEGUMPET, KAVURI HILLS, MADHAPUR,Shaikpet,Hyderabad,Telangana,500033-India",Unlisted,Active,telangana,Indian,70109,Real Estate and Renting
U70109TG2021PTC153165,SB MARREDDY PROJECTS PRIVATE LIMITED,ROC Hyderabad,Company limited by shares,Non-government company,Private,1000000,1000000,15-07-2021,"FLAT NO 201, EVEREST BLOCK,   ADITYA ENCLAVE, AMEERPET,HYDERABAD,Hyderabad,Telangana,500016-India",Unlisted,Active,telangana,Indian,70109,Real Estate and Renting
